CustomerID,Recency,Frequency,MonetaryValue
12921,2.302585092994046,4.74493212836325,7.780319803188648
12922,5.087596335232384,1.3862943611198906,4.0472529546882505
12923,4.174387269895637,2.1972245773362196,4.085976312551584
12924,4.48863636973214,1.791759469228055,5.397393174738724
12925,1.6094379124341003,2.3978952727983707,5.210360087788895
12928,3.58351893845611,2.70805020110221,5.9048167403823095
12929,5.7430031878094825,1.0986122886681098,3.7588718259339715
12930,4.3694478524670215,1.791759469228055,4.579954936847027
12931,3.091042453358316,2.9444389791664403,9.04671965926755
12933,3.2188758248682006,3.1780538303479458,4.7350574468225135
12935,1.0986122886681098,3.258096538021482,6.006599434692252
12936,2.8903717578961645,2.6390573296152584,5.46717367238842
12937,2.772588722239781,3.4339872044851463,5.974903161308757
12939,4.174387269895637,2.1972245773362196,7.426953752408064
12940,4.007333185232471,3.091042453358316,5.3330569003519335
12942,4.882801922586371,2.6390573296152584,4.393461012299545
12944,3.58351893845611,2.0794415416798357,5.243861180751978
12945,5.666426688112432,1.6094379124341003,4.860587297852597
12947,4.969813299576001,2.833213344056216,5.374676374646786
12948,3.8066624897703196,3.1354942159291497,5.920988433303657
12949,3.4339872044851463,3.7376696182833684,6.617429715584938
12950,1.0986122886681098,1.3862943611198906,6.156131168663216
12951,2.1972245773362196,2.0794415416798357,5.058154810064232
12952,1.791759469228055,2.8903717578961645,5.674250672050163
12953,2.302585092994046,1.3862943611198906,4.334672938290411
12955,0.6931471805599453,3.4657359027997265,6.774817995554077
12956,5.726847747587197,0.6931471805599453,2.066862759472976
12957,2.302585092994046,3.912023005428146,6.702819947316597
12962,2.0794415416798357,1.0986122886681098,3.700066643504501
12963,2.1972245773362196,2.5649493574615367,5.551485630967942
12965,4.499809670330265,2.772588722239781,4.625952725170619
12966,2.302585092994046,1.0986122886681098,3.7495040759303713
12968,4.727387818712341,0.6931471805599453,3.2168738221975275
12970,2.0794415416798357,3.4011973816621555,4.287441192184014
12971,2.772588722239781,3.970291913552122,7.6414156063737995
12974,5.288267030694535,0.6931471805599453,3.8607297110405954
12976,5.356586274672012,1.6094379124341003,5.316550134809097
12977,5.056245805348308,0.0,-0.4307829160924542
12980,5.236441962829949,1.9459101490553132,7.80935461891329
12981,3.4011973816621555,1.3862943611198906,4.436514819957951
12982,5.493061443340548,1.791759469228055,4.4460572143310175
12984,2.9444389791664403,0.0,2.9856819377004897
12985,0.0,2.4849066497880004,5.163756873152342
12987,4.30406509320417,1.0986122886681098,3.8155121050473024
12988,5.680172609017068,2.70805020110221,4.6290820060344045
12989,1.3862943611198906,2.5649493574615367,6.884281922796495
12990,3.4657359027997265,0.0,3.0349529867072724
12991,3.1780538303479458,1.3862943611198906,4.3528552573736015
12993,3.1780538303479458,2.302585092994046,5.037926154332159
12994,1.6094379124341003,2.70805020110221,5.3587066665608205
12997,3.1354942159291497,2.302585092994046,5.108245856294021
12999,5.327876168789581,0.6931471805599453,3.086486636822455
13000,5.560681631015528,1.0986122886681098,3.830379016387636
13001,1.6094379124341003,4.204692619390966,7.6541967505998
13002,5.765191102784844,0.6931471805599453,3.2168738221975275
13004,2.4849066497880004,4.382026634673881,6.951418034716751
13005,5.159055299214529,1.791759469228055,4.530985287798715
13006,4.04305126783455,1.0986122886681098,4.343935283551159
13008,5.780743515792329,1.3862943611198906,3.848444023785275
13012,2.302585092994046,2.9444389791664403,6.037679970904945
13013,3.091042453358316,3.4657359027997265,6.437111444848978
13014,2.3978952727983707,3.258096538021482,6.522974762066806
13015,3.9889840465642745,3.4657359027997265,6.802561416103631
13016,4.30406509320417,2.302585092994046,5.215533405069116
13018,2.833213344056216,4.543294782270004,7.302240326247139
13021,1.6094379124341003,3.332204510175204,6.372466183037772
13023,4.174387269895637,2.302585092994046,5.20120055576831
13026,0.6931471805599453,2.1972245773362196,5.9707515055104405
13027,4.736198448394496,1.6094379124341003,7.203405521083095
13028,3.1354942159291497,2.302585092994046,5.076423034634259
13029,4.9344739331306915,0.6931471805599453,5.7554257078080395
13030,2.4849066497880004,1.3862943611198906,4.109725664260403
13032,3.970291913552122,2.0794415416798357,4.746930131025923
13033,5.8805329864007,1.0986122886681098,4.008241863168689
13034,4.007333185232471,1.6094379124341003,4.465908118654584
13035,4.30406509320417,1.791759469228055,5.571012696691494
13037,4.9344739331306915,2.70805020110221,5.4689879806011295
13038,5.673323267171493,1.3862943611198906,4.3254562831854875
13040,2.1972245773362196,2.1972245773362196,4.691439621140267
13043,5.6131281063880705,1.0986122886681098,5.282187984618153
13044,5.676753802268282,2.1972245773362196,5.016219672390156
13045,4.605170185988092,1.3862943611198906,3.814189645079383
13046,3.4339872044851463,1.9459101490553132,4.598447640227264
13047,4.04305126783455,3.58351893845611,6.439382319471533
13048,2.70805020110221,3.4339872044851463,6.172535322000284
13049,4.174387269895637,1.0986122886681098,4.804840381116659
13050,2.70805020110221,4.330733340286331,7.045358370976714
13052,5.3612921657094255,1.0986122886681098,4.28496492183075
13055,4.3694478524670215,2.302585092994046,5.2556186120149215
13058,3.2188758248682006,1.0986122886681098,4.07753744390572
13060,5.537334267018537,1.3862943611198906,4.133565275375382
13061,4.290459441148391,1.0986122886681098,4.128745988939433
13062,5.2574953720277815,0.6931471805599453,3.4781584227982836
13064,2.5649493574615367,2.4849066497880004,5.0257209315142966
13066,3.2188758248682006,2.3978952727983707,4.544358046591334
13067,4.418840607796598,1.0986122886681098,3.0652583362026014
13069,2.70805020110221,4.276666119016055,6.441791478628077
13070,5.262690188904886,0.6931471805599453,3.728100167267218
13072,5.58724865840025,0.0,3.3911470458086543
13075,4.867534450455582,1.0986122886681098,4.91852000518845
13077,0.6931471805599453,2.8903717578961645,4.327966357823938
13078,1.3862943611198906,4.060443010546419,7.475033067252715
13080,5.19295685089021,1.0986122886681098,2.9796028916241073
13081,2.4849066497880004,5.209486152841421,8.552571918198028
13082,5.062595033026967,2.302585092994046,5.378975269565491
13083,1.6094379124341003,1.6094379124341003,4.912654885736052
13085,5.69035945432406,0.0,2.533696813957432
13089,1.6094379124341003,5.796057750765372,9.258214878964264
13090,2.1972245773362196,3.4011973816621555,6.494237837683144
13091,3.367295829986474,1.6094379124341003,4.6579523714270605
13092,4.2626798770413155,1.6094379124341003,4.253056253376921
13093,5.62040086571715,3.332204510175204,7.078206663205604
13094,4.867534450455582,0.6931471805599453,5.028082207699977
13095,4.2626798770413155,0.0,2.2364452904895007
13097,3.4965075614664802,4.406719247264253,7.155989412466806
13098,0.6931471805599453,4.663439094112067,8.516074565988042
13101,5.459585514144159,0.6931471805599453,3.2386784521643803
13102,0.6931471805599453,4.219507705176107,7.2618990221333375
13104,1.3862943611198906,1.3862943611198906,5.497004277428256
13106,4.897839799950911,0.0,4.33729074083249
13107,4.454347296253507,2.5649493574615367,5.877959846311161
13109,4.0943445622221,2.302585092994046,5.035197816924508
13110,3.4657359027997265,3.4339872044851463,5.696388540102489
13113,0.0,3.871201010907891,7.777893165901233
13115,2.4849066497880004,3.091042453358316,6.2220999641804875
13116,4.9344739331306915,1.6094379124341003,4.353369925424077
13117,3.091042453358316,2.0794415416798357,4.800407968048592
13118,2.995732273553991,2.70805020110221,4.841348415572757
13120,5.476463551931511,0.0,3.4210000089583352
13121,5.598421958998375,2.302585092994046,3.9380805397474354
13122,5.484796933490655,2.1972245773362196,5.0615185044108255
13124,4.499809670330265,3.912023005428146,6.7227501245589805
13126,1.6094379124341003,3.4011973816621555,5.95176171775536
13127,4.356708826689592,1.3862943611198906,4.229749199228304
13131,3.1780538303479458,2.1972245773362196,5.363636832668679
13132,5.568344503761097,0.6931471805599453,4.127134385045092
13133,5.6131281063880705,0.6931471805599453,3.681351187693145
13134,4.454347296253507,2.8903717578961645,5.842210194018223
13135,5.2832037287379885,0.0,8.037866234709618
13136,4.04305126783455,3.258096538021482,6.322493424063129
13137,2.3978952727983707,4.859812404361672,6.524575009051816
13138,3.1354942159291497,1.9459101490553132,4.736373871603436
13139,2.833213344056216,3.6635616461296463,7.011962129424085
13140,4.6913478822291435,1.9459101490553132,4.36386266404621
13141,4.442651256490317,3.4011973816621555,6.175721729369692
13142,2.995732273553991,1.9459101490553132,4.512396785835737
13144,5.808142489980444,0.0,3.1612467120315646
13145,4.5217885770490405,0.0,3.8066624897703196
13146,3.295836866004329,1.791759469228055,3.7371933143924867
13147,4.605170185988092,0.0,4.777441406928545
13148,3.4011973816621555,4.442651256490317,6.849257144587827
13149,2.70805020110221,2.6390573296152584,5.735926927982768
13151,5.69035945432406,2.3978952727983707,5.218191322068752
13153,1.791759469228055,1.0986122886681098,3.622739651609391
13155,3.5263605246161616,1.791759469228055,4.847331743138063
13157,3.912023005428146,2.302585092994046,5.1310814471721224
13158,4.553876891600541,2.6390573296152584,5.421728976463236
13159,2.1972245773362196,3.4339872044851463,5.8866594327418555
13160,3.1354942159291497,0.0,3.5496173867804286
13161,5.749392985908253,0.0,3.295836866004329
13162,4.812184355372417,2.9444389791664403,5.985471625371573
13165,3.8501476017100584,1.791759469228055,5.276071757600717
13166,5.648974238161206,1.791759469228055,3.654546775033431
13167,2.9444389791664403,2.4849066497880004,4.804512727116349
13168,3.6109179126442243,2.9444389791664403,5.250491737065432
13169,5.53338948872752,0.0,3.152736022363656
13170,3.295836866004329,2.0794415416798357,3.484312288372662
13171,3.912023005428146,2.0794415416798357,3.8488701904228777
13173,1.6094379124341003,1.0986122886681098,2.681021528714291
13174,2.833213344056216,3.2188758248682006,5.501135754067647
13176,3.8501476017100584,2.4849066497880004,4.457250055911469
13177,4.174387269895637,1.3862943611198906,4.209902902856373
13178,3.295836866004329,3.9512437185814275,7.115874528597232
13182,3.828641396489095,0.6931471805599453,2.997730276216664
13183,2.0794415416798357,3.1354942159291497,6.713320654304381
13184,2.70805020110221,3.367295829986474,5.5737497165709
13186,3.6888794541139363,3.044522437723423,5.949860997252906
13187,5.823045895483019,2.1972245773362196,4.242764567340374
13189,2.9444389791664403,1.791759469228055,4.162003210695915
13192,4.564348191467836,2.8903717578961645,5.453439003415337
13193,4.127134385045092,1.9459101490553132,3.700066643504501
13194,4.912654885736052,0.0,2.1972245773362196
13196,2.4849066497880004,3.044522437723423,5.81853871195439
13198,2.3978952727983707,3.6635616461296463,6.4048647555354705
13199,1.3862943611198906,3.1354942159291497,7.622389941183505
13200,2.995732273553991,1.9459101490553132,4.891476312259941
13203,2.302585092994046,2.3978952727983707,5.066133070581678
13208,4.07753744390572,3.295836866004329,5.401640808779938
13209,3.4339872044851463,4.1588830833596715,6.981368128582915
13210,4.543294782270004,1.791759469228055,4.562680134367139
13211,4.564348191467836,2.0794415416798357,5.100780643947601
13212,2.995732273553991,3.332204510175204,4.978594079884792
13213,4.04305126783455,2.8903717578961645,5.686297160315182
13216,5.5909869805108565,0.0,4.52720864451838
13220,5.393627546352362,1.3862943611198906,2.9801108926510342
13221,5.484796933490655,2.5649493574615367,4.895748061551898
13223,5.303304908059076,0.6931471805599453,4.751864565138895
13224,4.110873864173311,3.1780538303479458,6.359694968605921
13225,1.3862943611198906,1.9459101490553132,7.161606486915013
13226,5.6131281063880705,0.0,2.128231705849268
13228,4.406719247264253,0.0,5.187385805840755
13229,5.420534999272286,0.6931471805599453,3.6041382256588457
13230,1.6094379124341003,4.804021044733257,6.392804491750247
13232,2.5649493574615367,3.258096538021482,5.416722430926658
13233,4.31748811353631,2.5649493574615367,4.880982085869385
13235,5.3612921657094255,2.3978952727983707,5.2211663073596215
13236,3.2188758248682006,2.302585092994046,5.4536958637275506
13238,3.1780538303479458,2.0794415416798357,5.1065513509260825
13239,5.568344503761097,1.791759469228055,4.698933715800255
13240,4.574710978503383,2.4849066497880004,4.496359280129911
13242,4.727387818712341,0.0,3.0349529867072724
13243,5.318119993844216,2.3978952727983707,4.9620751034808785
13244,4.532599493153256,1.3862943611198906,2.884800712846709
13245,3.9318256327243257,0.6931471805599453,4.115779842942166
13246,2.9444389791664403,3.6375861597263857,6.808255334358307
13247,3.9512437185814275,1.3862943611198906,4.23410650459726
13248,4.8283137373023015,1.3862943611198906,4.282758633015213
13249,4.543294782270004,1.6094379124341003,5.739342650054752
13253,5.056245805348308,2.0794415416798357,5.409142921636922
13255,2.302585092994046,0.0,3.9080149840306073
13258,3.1780538303479458,2.1972245773362196,4.785740209743239
13259,4.127134385045092,3.044522437723423,4.557134736949535
13260,4.127134385045092,0.0,3.258096538021482
13261,5.655991810819852,1.3862943611198906,6.090404494962885
13262,5.575949103146316,0.0,1.940179474346328
13263,0.6931471805599453,5.765191102784844,7.2910497582903195
13265,3.9889840465642745,2.6390573296152584,5.572762212217797
13266,2.4849066497880004,3.784189633918261,6.850412142199604
13267,1.0986122886681098,3.7612001156935624,6.835818793597386
13268,2.8903717578961645,4.61512051684126,6.68748260275961
13269,0.6931471805599453,4.248495242049359,7.014562747298875
13271,3.6375861597263857,3.091042453358316,4.161535811762424
13272,4.499809670330265,1.3862943611198906,4.101816577060802
13273,4.736198448394496,0.6931471805599453,2.642622395779755
13276,4.1588830833596715,2.302585092994046,5.078916801512661
13277,4.762173934797756,0.0,3.2188758248682006
13278,3.713572066704308,2.1972245773362196,4.413283024324436
13280,4.812184355372417,2.5649493574615367,4.869148531740637
13282,2.9444389791664403,2.1972245773362196,5.733988316713267
13283,5.225746673713202,0.0,2.833213344056216
13285,3.1780538303479458,3.871201010907891,6.547946859403787
13291,5.049856007249537,1.3862943611198906,3.58351893845611
13292,3.6635616461296463,1.6094379124341003,4.464758032271346
13294,5.247024072160486,2.1972245773362196,5.021904886354487
13296,4.927253685157205,0.0,2.70805020110221
13297,2.0794415416798357,2.5649493574615367,6.263741060972402
13300,5.135798437050262,0.0,2.9856819377004897
13301,4.6443908991413725,2.772588722239781,4.927615938376164
13302,5.049856007249537,0.0,4.154969184038536
13304,5.863631175598097,1.3862943611198906,4.046728708280438
13305,1.6094379124341003,2.4849066497880004,5.5778034434002794
13308,3.1354942159291497,2.1972245773362196,4.966753066279407
13309,2.0794415416798357,3.1354942159291497,5.8998973535824915
13310,3.367295829986474,2.6390573296152584,5.493555148608538
13311,1.6094379124341003,2.302585092994046,4.849527133701499
13313,3.1354942159291497,2.5649493574615367,5.491249102454007
13314,0.6931471805599453,2.3978952727983707,4.895673275626574
13316,3.6375861597263857,2.8903717578961645,7.040413790756991
13317,4.204692619390966,2.995732273553991,5.893741458579367
13318,3.6375861597263857,0.0,3.7602694502006093
13319,1.791759469228055,4.430816798843313,7.552762084214148
13320,4.3694478524670215,2.772588722239781,5.556828061699537
13321,4.465908118654584,1.0986122886681098,4.8739752026701835
13322,2.8903717578961645,2.0794415416798357,4.494126887194767
13323,1.3862943611198906,1.3862943611198906,5.600272098286537
13324,3.6109179126442243,2.6390573296152584,7.105507173431449
13325,4.406719247264253,1.0986122886681098,5.5909869805108565
13327,3.6635616461296463,2.6390573296152584,5.838895948463375
13328,5.75890177387728,1.3862943611198906,5.877735781779639
13329,3.4657359027997265,0.6931471805599453,4.703022586155596
13330,4.532599493153256,2.302585092994046,5.5254529391317835
13332,2.70805020110221,1.6094379124341003,4.384523514872469
13334,4.418840607796598,4.04305126783455,6.532799977078545
13336,4.356708826689592,1.9459101490553132,4.66041566021407
13338,5.062595033026967,1.791759469228055,5.114394528387108
13339,5.303304908059076,2.3978952727983707,5.2574953720277815
13340,3.828641396489095,3.258096538021482,7.6048745602944825
13341,5.564520407322694,2.302585092994046,5.516448376038702
13343,5.181783550292085,1.6094379124341003,4.546481189639412
13344,4.219507705176107,2.5649493574615367,5.938327448694853
13345,5.662960480135946,1.791759469228055,4.627420794922911
13347,4.2626798770413155,1.3862943611198906,5.127529045567755
13348,4.174387269895637,0.0,2.322387720290225
13349,2.3978952727983707,1.3862943611198906,3.7300213974451113
13350,2.833213344056216,1.6094379124341003,4.823502180305079
13351,4.204692619390966,1.3862943611198906,4.2112383136936
13352,4.110873864173311,1.9459101490553132,4.710070595813461
13354,4.276666119016055,2.0794415416798357,4.687118768635259
13355,4.812184355372417,1.9459101490553132,4.8283137373023015
13356,4.394449154672439,2.1972245773362196,5.423671667700738
13357,5.552959584921617,2.995732273553991,4.753503980493785
13358,5.594711379601839,1.791759469228055,4.170379248498098
13359,4.1588830833596715,0.6931471805599453,3.751854253275325
13362,2.302585092994046,3.4965075614664802,6.537995095494749
13363,2.8903717578961645,2.1972245773362196,4.978869391332604
13364,4.276666119016055,0.0,2.856470206220483
13365,3.5263605246161616,3.332204510175204,6.300125025944954
13368,5.54907608489522,2.0794415416798357,5.3535155270127985
13372,4.499809670330265,1.3862943611198906,4.494350350882848
13373,4.110873864173311,3.4339872044851463,6.548577204825286
13375,4.48863636973214,2.1972245773362196,4.91338990965742
13376,4.605170185988092,2.5649493574615367,5.467427029369761
13379,3.295836866004329,2.70805020110221,4.4259238957110645
13381,3.4657359027997265,3.6375861597263857,6.685598740410554
13382,5.638354669333745,1.3862943611198906,4.138361447638875
13384,3.4339872044851463,3.2188758248682006,6.7990001191450995
13385,5.799092654460526,1.6094379124341003,4.7059200890882344
13388,4.882801922586371,2.1972245773362196,5.350767491548956
13389,2.4849066497880004,2.3978952727983707,5.123785392028911
13394,0.6931471805599453,3.4965075614664802,6.501124491733957
13395,5.225746673713202,1.3862943611198906,3.731938943574383
13396,3.4011973816621555,2.302585092994046,5.836388439204223
13397,4.290459441148391,2.302585092994046,5.893851718240982
13398,5.262690188904886,1.9459101490553132,4.638895055389712
13402,4.852030263919617,2.0794415416798357,4.816322124449923
13403,2.8903717578961645,0.0,2.70805020110221
13404,5.3612921657094255,0.6931471805599453,3.728100167267218
13405,5.3230099791384085,1.791759469228055,4.736110725248687
13408,0.6931471805599453,4.584967478670572,8.645917046328066
13410,4.31748811353631,1.6094379124341003,4.835011258750022
13411,4.68213122712422,1.6094379124341003,4.550185877655332
13414,4.897839799950911,1.9459101490553132,5.126638969852562
13416,3.784189633918261,0.6931471805599453,4.084294226368599
13417,1.6094379124341003,2.302585092994046,5.403127730900382
13418,2.4849066497880004,4.060443010546419,7.16730790218051
13419,4.1588830833596715,0.6931471805599453,2.667228206581955
13420,5.14166355650266,0.0,2.3513752571634776
13421,3.713572066704308,2.9444389791664403,5.965941589876896
13422,4.174387269895637,3.4011973816621555,6.5077850463559335
13425,4.6913478822291435,2.772588722239781,5.5015438840218875
13426,0.0,3.367295829986474,6.517080256346608
13427,2.995732273553991,1.791759469228055,4.997482507517955
13428,2.3978952727983707,2.6390573296152584,3.7118632905043114
13429,2.3978952727983707,2.772588722239781,5.673872944250057
13430,2.9444389791664403,2.0794415416798357,4.338074747144699
13431,4.219507705176107,2.1972245773362196,5.431186039622461
13435,1.791759469228055,3.091042453358316,6.63200177739563
13436,0.6931471805599453,0.6931471805599453,3.339321977944068
13437,2.70805020110221,3.4339872044851463,6.501830065041516
13439,5.545177444479562,2.772588722239781,4.429029488269218
13441,4.5217885770490405,0.0,2.322387720290225
13447,3.1780538303479458,2.1972245773362196,5.168721078376963
13448,2.833213344056216,3.4011973816621555,6.197034584805028
13449,3.1780538303479458,0.6931471805599453,3.729301368612852
13450,3.295836866004329,2.6390573296152584,6.018739189242862
13451,3.295836866004329,4.48863636973214,6.346916243184019
13452,5.560681631015528,0.6931471805599453,6.380122536899765
13453,5.111987788356544,1.3862943611198906,4.714741822417382
13455,3.2188758248682006,1.0986122886681098,4.301358731606427
13456,2.8903717578961645,2.5649493574615367,5.749679569043206
13458,2.0794415416798357,4.356708826689592,7.46060537400336
13460,3.4011973816621555,0.0,2.833213344056216
13461,3.6635616461296463,1.3862943611198906,5.286750730176571
13462,5.53338948872752,0.6931471805599453,3.632309102625542
13464,4.07753744390572,1.3862943611198906,4.441474093317302
13466,5.220355825078324,1.6094379124341003,4.361823927356362
13467,2.3978952727983707,3.1354942159291497,5.4900528067025665
13468,0.6931471805599453,3.9889840465642745,6.951216986392673
13470,4.605170185988092,1.0986122886681098,3.901972669574645
13471,0.6931471805599453,4.174387269895637,6.542414321958128
13473,4.110873864173311,1.791759469228055,4.957867228557601
13474,5.4680601411351315,2.3978952727983707,3.830812950002603
13475,5.384495062789089,2.6390573296152584,5.390030174471236
13476,5.187385805840755,2.4849066497880004,5.368309738368072
13477,4.060443010546419,2.1972245773362196,5.025983571043055
13479,5.303304908059076,1.0986122886681098,4.280824129164719
13481,3.828641396489095,3.091042453358316,5.8087729218471384
13482,5.4510384535657,1.0986122886681098,3.9699144838439238
13483,4.189654742026425,1.0986122886681098,4.089332020398556
13484,5.488937726156687,1.0986122886681098,4.152613470346076
13485,5.455321115357702,1.3862943611198906,4.294560608892605
13486,4.3694478524670215,2.6390573296152584,5.382014925569603
13487,4.060443010546419,2.1972245773362196,5.005287687769661
13488,2.8903717578961645,4.406719247264253,7.374992585482902
13489,4.663439094112067,1.3862943611198906,4.95639027924386
13491,3.9512437185814275,2.70805020110221,5.2607712504740665
13494,5.7430031878094825,1.0986122886681098,4.259859000699675
13495,2.0794415416798357,1.9459101490553132,5.9301209168669295
13496,2.3978952727983707,1.0986122886681098,3.8066624897703196
13497,5.645446897643238,1.0986122886681098,3.9945242269398897
13499,2.8903717578961645,2.0794415416798357,5.657564000854587
13500,3.1780538303479458,2.302585092994046,5.244389024522481
13502,2.833213344056216,0.6931471805599453,2.8213788864092133
13503,4.276666119016055,0.0,2.3513752571634776
13504,4.174387269895637,1.791759469228055,4.2783313983351166
13506,5.75890177387728,0.0,3.0155349008501706
13507,1.3862943611198906,3.4965075614664802,6.200225158054739
13508,5.497168225293202,1.0986122886681098,3.3189021389353255
13509,2.1972245773362196,2.0794415416798357,4.797607076523139
13510,0.6931471805599453,3.044522437723423,5.797029922430225
13512,5.564520407322694,1.791759469228055,4.492001487882454
13513,4.844187086458591,0.6931471805599453,3.6283329542459026
13515,4.290459441148391,1.9459101490553132,4.636668853047462
13516,3.091042453358316,1.9459101490553132,5.915285200369164
13517,4.0943445622221,3.4339872044851463,6.111445166307853
13518,4.454347296253507,1.9459101490553132,4.799090878625398
13519,4.3694478524670215,0.0,2.4765384001174837
13521,0.6931471805599453,4.584967478670572,5.573218104635084
13523,3.5263605246161616,3.367295829986474,6.795000828770598
13524,3.713572066704308,1.0986122886681098,3.9849016508407185
13525,2.70805020110221,0.0,3.173878458937465
13527,3.5263605246161616,3.8501476017100584,6.28940012227348
13529,4.3694478524670215,1.0986122886681098,3.9328055446106744
13531,5.327876168789581,1.0986122886681098,4.380149874661021
13532,3.5263605246161616,2.302585092994046,3.3881121421135
13533,5.209486152841421,2.772588722239781,4.147727338787214
13534,1.0986122886681098,4.143134726391533,7.124518519332059
13536,0.6931471805599453,3.6888794541139363,6.583506036282638
13538,3.784189633918261,1.791759469228055,5.647741083772576
13539,4.454347296253507,2.0794415416798357,5.083885755835848
13544,3.6888794541139363,3.044522437723423,4.194642283537465
13546,2.5649493574615367,2.70805020110221,4.441474093317302
13548,4.574710978503383,3.258096538021482,4.844974178195408
13549,4.174387269895637,2.1972245773362196,5.15675380222625
13551,5.768320995793772,0.0,2.8820035082256483
13552,4.204692619390966,3.4011973816621555,6.96532583010407
13555,4.30406509320417,3.367295829986474,6.6398235448777925
13557,3.367295829986474,2.1972245773362196,4.9977526682652424
13558,1.791759469228055,3.7612001156935624,5.199325417341086
13560,2.0794415416798357,1.9459101490553132,3.8088822465086327
13562,4.406719247264253,2.4849066497880004,5.519058033245936
13563,4.442651256490317,2.302585092994046,5.40393784841172
13564,4.976733742420574,2.1972245773362196,6.468847134753621
13565,2.995732273553991,2.3978952727983707,4.359653205696989
13566,3.713572066704308,3.6109179126442243,5.3045976045051875
13568,5.159055299214529,1.791759469228055,2.9678470700644555
13569,2.8903717578961645,2.4849066497880004,4.009149716158869
13570,5.497168225293202,1.791759469228055,4.0237432550385535
13571,2.5649493574615367,4.454347296253507,6.236956502085953
13572,5.327876168789581,1.9459101490553132,5.206914543074693
13573,3.9318256327243257,1.791759469228055,4.300680995219929
13575,3.1780538303479458,2.5649493574615367,5.270432163058501
13576,2.3978952727983707,3.2188758248682006,7.099317343807542
13577,3.258096538021482,2.833213344056216,6.086433759698684
13581,5.736572297479192,0.0,1.0818051703517284
13583,5.049856007249537,2.302585092994046,5.023222409601727
13584,5.726847747587197,2.1972245773362196,3.765840495250065
13587,4.1588830833596715,1.0986122886681098,5.8794150432993595
